bg_id,id
148575,187353
148575,202096
148575,177939
148575,158275
148575,186773
148575,253564
148575,191579
148575,217471
148575,242753
148575,270939
148575,280472
148575,147363
166384,221371
166384,193308
166384,256085
11825,348849
224597,180241
224597,287754
224597,326624
224597,283077
224597,261594
224597,337397
176165,191597
176165,299452
176165,251551
195137,194286
195137,241726
53953,85897
82421,58281
82421,158889
82421,260837
82421,82420
82421,93260
156689,129437
156689,252985
156689,200171
156689,210290
91514,218333
29368,42939
29368,122240
82420,58281
82420,158889
82420,260837
82420,93260
82420,82421
151004,122522
151004,134726
151004,216199
151004,198487
151004,358515
151004,177802
151004,306697
151004,160018
151004,162559
151004,247724
151004,168917
151004,241225
151004,143185
151004,216658
151004,274590
151004,266938
27976,24703
27976,54361
27976,11170
108906,218948
108906,163163
66356,126008
66356,124969
66356,124965
66356,122588
66356,124968
66356,59946
66356,172220
66356,91872
66356,228668
66356,264196
332800,339263
108784,200456
108784,341554
108784,144864
108784,172155
108784,69789
108784,249552
108784,261321
108784,185123
108784,215616
108784,122294
108784,157026
108784,95064
108784,138233
108784,230273
108784,261588
108784,241203
108784,213788
27588,34194
27588,66120
59946,126008
59946,124969
59946,124965
59946,122588
59946,124968
59946,172220
59946,91872
59946,228668
59946,264196
59946,66356
238992,351077
238992,266993
125678,221368
125678,155463
125678,142852
125678,160958
125678,252576
125678,167763
125678,301665
125678,246535
125678,274128
125678,221369
248065,251723
95064,200456
95064,341554
95064,144864
95064,172155
95064,69789
95064,249552
95064,261321
95064,185123
95064,215616
95064,122294
95064,157026
95064,138233
95064,108784
95064,230273
95064,261588
95064,241203
95064,213788
95064,180616
174570,195571
174570,146652
158275,246895
158275,138649
158275,186772
158275,173294
158275,182770
158275,295574
158275,160902
158275,183482
158275,183572
158275,268355
158275,268356
158275,298345
158275,168998
158275,244196
158275,148575
158275,186775
158275,187353
158275,202096
158275,177939
158275,253564
158275,191579
158275,217471
158275,242753
158275,270939
158275,280472
158275,147363
161866,113924
161866,137988
299047,256382
299047,352764
299047,331050
299047,284760
