ver_id,id
285222,597
454948,597
455006,597
455006,40058
454278,7251
460090,38809
460090,597
454276,10562
486367,44349
526591,34801
460264,30677
385067,17
248956,17
263058,2973
254037,264
275395,15889
261912,4617
322162,15605
408004,18852
257777,2973
257777,17
455532,14407
390890,14407
326399,14407
354964,14407
413265,14407
377612,14407
355348,14407
391354,14407
385976,14407
536913,14407
378441,14407
386949,28415
90890,7992
21720,267
22645,234
162791,234
25901,234
131785,234
549305,234
217950,538
415722,234
338832,10
40475,2861
284441,5657
26984,234
47687,234
356576,234
33087,3888
269414,17786
168798,1391
304894,8291
515245,8291
515245,234
126320,5812
524351,5812
524351,234
366034,29242
398397,34522
29833,6275
228033,6275
373288,30677
278264,17654
373895,17654
287420,17654
385440,17654
486156,9234
561560,46474
493946,7992
530267,3218
420679,267
520821,3218
520821,38
426416,38
391349,38
423617,38
435122,14813
435122,38
449688,2366
465247,3475
461129,8291
461129,38
417786,2164
466772,2164
513507,2164
470886,38
435767,8845
472147,34801
437818,38
413496,2366
550041,2366
566518,38
566518,44340
591904,12540
584007,4932
571944,30958
571944,22380
583278,29409
571945,22380
599393,8820
591051,10768
588632,22380
588632,8291
597384,2726
598385,22380
598385,30677
166499,597
502906,597
576101,597
288619,597
590466,597
291748,7251
594891,597
594891,50643
498826,38809
524542,39249
280605,30213
559959,597
559959,30677
221497,25960
221500,25960
221502,25960
221498,25960
221499,25960
221501,25960
97946,30166
277629,1562
130617,1562
414352,38209
131094,18842
555690,3320
80425,5722
510654,45738
161375,9552
197294,9552
37037,9552
99643,9552
338408,9552
161376,9552
468127,9552
468128,9552
197295,9552
236190,6261
259943,6261
259944,6261
92783,5691
487086,18843
131142,18843
300829,304
279473,30166
545834,40273
604165,40273
165191,7867
104243,7867
514468,45938
575538,40102
395932,597
244339,597
595357,597
456758,597
370519,7251
498827,38809
361341,10562
372724,35035
578441,597
578441,34801
558265,30677
420068,9634
420068,38363
560187,38363
560187,34188
395362,9068
395362,9215
410836,7992
437888,40415
385808,34188
401797,38363
407637,38363
361011,34188
399165,38363
389764,34188
422181,38363
432700,38363
432700,40462
386433,34188
403423,38363
403763,15605
369734,34188
399023,38363
417134,38363
417134,39
417134,34188
498742,38363
473068,6214
473068,38363
400923,8820
397236,4785
391554,1391
391554,38363
406911,8291
403830,38363
378114,5812
378114,38363
403039,38363
378408,34188
378408,1466
391592,38363
429878,39774
592290,34188
592290,50230
153064,157
153064,3218
153064,7466
39738,3218
153058,3218
303403,3218
101831,2861
153060,2861
498955,8291
498955,3218
103629,157
103629,15889
103629,7466
101764,4
50312,8759
90960,5977
21187,5977
21188,597
21189,597
21190,597
243672,597
76954,8923
23955,597
23955,39
191791,3242
189052,23205
90610,7992
28250,2726
28250,7466
90949,2726
90949,7466
165453,6275
436293,35928
465438,41423
529468,4932
434387,9459
434387,28072
481180,30034
448346,24844
445695,36563
450843,27480
527563,21608
527563,9459
527563,37975
569235,21608
569235,9459
569235,8291
579369,49615
474107,2726
435540,32591
533957,34801
444739,30490
581613,46500
483436,36763
602991,26474
602991,10290
602991,21053
296361,26474
296361,10290
371259,26474
371259,10290
396830,5400
487032,29895
487032,39
527441,3475
527441,10290
440293,38809
397679,2726
397679,10290
581352,26474
581352,10290
581352,34801
478724,33010
600760,17
600760,12540
165641,17
369434,17
196109,2973
187733,264
392972,17
240860,5530
401661,157
271654,3475
287390,8291
189758,4617
204079,2973
48135,8759
92827,4304
20641,3
425241,3
588298,3
93279,29
93279,3
25734,2861
507641,5400
24435,29
