bg_id,id
176565,127526
71655,253149
1758,1634
192947,153938
5205,29026
150926,37380
2238,162734
22551,150049
22551,181
140951,53953
58,2252
23604,279322
8829,21277
8829,313934
420,24225
349067,77423
248117,39938
309113,9209
183308,7935
183308,4613
8124,66076
2795,291828
2795,13354
2795,1126
2795,12676
295488,127398
130792,298397
148532,244702
148532,83195
260332,207336
186721,54914
18460,150005
285253,350670
1037,156714
67600,29603
246639,163412
208480,39635
147537,281657
147537,52328
260407,344254
117942,27588
207062,298190
1561,1294
155708,238656
437,8985
437,130600
437,1219
189848,1927
18500,181235
141791,5716
174155,222407
293531,223321
114387,30869
287742,222543
264476,295604
2582,242186
2582,135262
3409,36399
3409,620
295374,40237
234190,268936
234190,346838
234190,358153
234190,311086
83040,41474
39813,25669
256065,822
20806,138127
20806,63196
20806,280501
3605,316410
287607,244992
160418,183578
160418,282033
2389,19702
183896,258
1017,164698
156373,224830
270836,154203
84838,43022
37165,126613
37165,13362
140519,323605
154428,255708
102148,225449
139131,338434
97915,221769
97915,639
25071,1927
285157,129437
17484,322198
3655,13
234248,302270
3348,308
302312,239188
317311,160726
204837,39463
626,267402
943,415
943,43017
943,293458
943,292831
943,46586
12346,298375
247314,147151
214,27683
214,1324
85769,4288
180602,177503
115293,99
3837,212663
3837,272078
300930,372
173341,327
156266,299104
3234,179386
34127,9209
149119,247034
179719,181
180198,163377
1038,21611
299027,158899
7349,297958
36367,203800
36367,161126
36367,160961
36367,160960
36367,160962
271519,359406
215308,2174
215308,2
284333,71671
35342,198630
35342,14860
200,1334
200,31410
200,35293
200,14017
264164,113924
186864,255615
260789,359187
260789,163474
103132,233956
215437,131111
140863,165469
68228,17133
274090,160851
68858,115680
202755,132372
202755,142121
128063,19857
5795,235375
5795,2610
25234,13
229370,205544
29663,26203
29663,233724
29663,1589
29663,158098
29663,37061
41490,134520
176803,155452
30662,822
356033,125618
1444,21551
2604,130053
46158,1353
204493,304042
107190,184145
107190,65334
167698,11170
164698,1017
188076,24508
177147,2653
283211,248158
275010,75165
3986,310880
299607,316343
299607,205046
23985,170216
31503,432
172881,304490
172881,357999
172881,357989
172881,254189
172881,94822
30356,251890
200171,129437
99358,4211
246228,300329
246228,123570
19679,209809
3141,159209
41003,244795
41003,34585
129294,331960
