bg_id,id
11347,248362
11347,7159
11347,133641
2103,160696
20429,11054
2867,5811
2933,5811
74098,33023
42702,215545
5012,307783
18968,150620
168390,260940
4431,221344
312951,342368
15738,42627
13917,9151
198855,324668
117987,71099
15009,291806
13716,352837
13716,2883
1977,2704
6475,170096
150925,159517
198549,187988
23616,156570
22571,146934
188968,188818
2102,160696
21209,13454
12043,272748
8998,344844
6710,314832
17580,198628
154298,356356
2193,5811
146496,270505
1961,314892
4519,40249
25471,210064
1973,344844
182380,329330
2821,349555
13714,2883
18812,200539
6873,230675
15791,160733
2311,221344
1802,159999
22354,160733
38950,35863
38950,7159
38950,2883
38950,349795
38950,96628
38950,7157
31271,7157
13918,9151
2916,5811
212873,210658
275802,276001
13657,7159
13657,317608
158918,264897
17520,7159
17520,7157
10293,160733
169987,169814
195455,264719
8081,354330
6474,170096
34583,160441
2557,154432
7803,314832
8133,268192
123417,7157
181,154432
181,159985
19915,35863
19915,202937
2957,33023
285064,288663
4902,159982
4068,146934
11753,18096
63379,164043
43171,277084
41068,164043
36745,71099
1377,159999
5960,18341
15832,326906
31016,157723
158917,264897
10815,7159
10815,145503
17106,194924
2578,315730
3886,35863
3886,7159
3886,2883
3886,317608
3886,96628
3886,59092
3886,7157
3886,133641
3886,12499
3886,130775
10213,352837
10213,7159
10213,2883
10213,143590
10213,149072
10213,7158
10502,24120
1730,96628
3699,137827
2243,160001
2243,147369
2243,200539
5650,96628
11670,277050
1446,305055
1932,261955
2223,314892
2223,337824
2223,349555
9851,7159
18905,277050
15393,96628
2386,7159
2386,317608
2386,96628
1258,315730
1258,337824
4792,238250
11017,140673
11017,326906
11017,147066
13713,35863
13713,7159
13713,2883
1797,345085
7688,140673
1931,261955
2083,35863
2083,195274
2083,169776
2083,7159
2083,2883
2083,143590
2083,186430
2083,149072
2083,7158
2083,96628
2083,157432
2083,12499
2083,130775
2785,7159
2785,96628
2785,7157
2785,14170
2425,194924
2136,7159
2136,159081
2136,317608
2136,149072
2136,7158
2136,96628
2136,7157
2136,12499
2136,272748
2136,242290
2407,160001
2407,332581
10799,224452
10799,147066
10799,277050
7682,224452
7682,140673
7682,147066
2921,345085
1410,96628
1406,237073
16398,326905
16398,147066
5432,7159
5432,151353
5432,202937
5432,96628
5432,7157
11901,149072
11901,96628
248562,96848
248562,277519
248562,144763
248562,176130
248562,130704
271320,84876
271320,264104
271320,132477
271320,150083
271320,166589
271320,190225
271320,214005
271320,234163
108687,3076
108687,12382
108687,159761
160069,9209
160069,24439
154597,2655
154597,70704
154597,30323
171908,93
171908,597
171908,3146
171908,370
171908,5754
171908,27759
140068,31481
140068,97845
140068,40484
140068,132435
140068,33963
140068,38378
286749,43015
286749,335926
286749,162179
286749,83404
286749,213292
267367,275850
267367,277302
267367,277303
230914,822
230914,120686
230914,2993
230914,5405
230914,118618
230914,118614
230914,118615
230914,118617
230914,118619
230914,2591
230914,118616
255668,244358
255668,172659
255668,255743
255668,163068
251219,148949
251219,207573
251219,192779
251219,172505
296100,176990
296100,149054
296100,189476
213460,216092
213460,216091
213460,216094
45358,6249
45358,39109
45358,13287
45358,16494
45358,22279
45358,9687
171905,164928
171905,166842
291794,322561
291794,322562
291794,322563
291794,320527
177352,39938
177352,83538
177352,129508
177352,177353
177352,61965
177352,204252
329841,53383
329841,14996
329841,185306
260678,34635
255924,119432
255924,139849
255924,144612
255924,239697
255924,179023
255924,132425
255924,137917
255924,138072
255924,212664
255924,171426
255924,228591
255924,229206
255924,197500
255924,264372
255924,229209
255924,211713
255924,147695
255924,213316
255924,162394
255924,234161
255924,234686
255924,182173
255924,261981
255924,287323
255924,195755
278292,185343
278292,297528
278292,218791
278292,272077
278292,286574
60153,9609
60153,18034
228867,230303
228867,230304
228867,230305
164127,822
164127,2993
164127,5405
164127,153773
164127,2591
164127,45748
173,39956
239307,245352
239307,245354
239307,245353
319422,199792
319422,297973
319422,297972
319422,261142
319422,332398
213984,214005
213984,25554
213984,165350
30933,3955
30933,20237
30933,63490
30933,9653
30933,8269
30933,57885
30933,60381
249703,217780
249703,234138
89952,822
89952,123905
139991,66188
139991,86048
139991,85925
139991,148289
139991,109140
174226,41933
174226,42950
174226,42951
214000,31594
214000,165348
157820,113294
157820,128236
157820,137405
157820,122115
157820,132128
157820,149503
161617,45315
161617,161730
161617,126839
161617,130084
161617,120963
186659,163967
186659,171661
147154,9446
147154,22097
147154,64133
147154,19742
147154,19743
147154,64134
147154,64136
147154,19738
147154,19736
147154,19737
147154,19739
147154,19741
147154,19740
147154,64132
147154,64135
147170,93
147170,597
147170,3146
147170,370
147170,5754
147170,27759
155731,123540
155731,144384
155731,149772
155731,171503
155731,132479
254226,258411
254226,258412
254226,258413
255262,119890
255262,145355
255262,130752
255262,173558
156455,128621
156455,147101
140711,822
140711,120686
140711,2993
140711,5405
140711,118618
140711,118614
140711,118615
140711,118617
140711,118619
140711,118616
295260,271324
295260,299220
295260,334767
295260,301519
295260,298752
17419,13
17419,926
175239,143884
175239,158624
175239,143789
175239,160154
185257,63888
185257,185796
185257,150669
185257,92898
185257,122323
329954,822
329954,2591
139993,107529
139993,109141
139993,132377
139993,137396
139993,117793
142131,36218
142131,66098
142131,66690
141007,822
141007,2993
141007,5405
141007,15158
141007,31784
141007,66646
193927,104020
193927,121215
