bg_id,id
263918,302884
263918,319080
263918,352696
263918,273353
263918,319315
263918,341699
30549,205666
30549,137136
30549,40849
30549,185403
30549,168703
30549,221935
30549,48791
196340,232352
163068,290975
163068,244358
163068,172659
163068,255743
163068,266238
2511,195332
2511,191207
2511,3223
2511,180154
2511,90637
2511,3224
2511,3225
2511,169625
2511,134674
2511,124001
2511,146731
2511,194934
2511,212004
253344,256988
253344,330153
253344,260936
253344,256987
253344,256972
253344,256986
253344,256985
127023,146781
127023,207149
127023,190744
127023,254543
127023,190743
127023,161842
266524,298729
266524,291459
266524,358854
175640,207812
175640,339951
175640,207816
175640,207818
175640,207820
262712,288168
262712,340375
255984,287670
255984,309222
255984,328319
255984,283766
255984,327987
317985,337306
233398,279387
233398,247514
233398,307574
233398,307575
4098,303949
4098,297784
4098,294765
4098,294606
4098,6356
4098,8845
4098,14183
4098,13925
4098,23189
4098,47687
4098,64119
4098,49743
4098,25612
4098,101082
4098,47686
4098,38746
4098,75825
4098,30930
4098,160732
4098,76727
4098,101081
4098,28474
4098,19898
4098,357255
4098,30929
4098,19983
4098,47689
4098,144455
4098,43259
4098,300185
4098,74493
4098,49738
4098,49732
4098,37388
4098,21030
4098,295404
4098,47487
4098,241614
4098,49748
4098,47489
4098,215829
4098,180660
4098,277021
4098,25193
4098,350243
4098,25300
4098,43572
4098,47493
4098,173627
4098,55209
4098,102158
4098,102527
4098,354438
4098,241613
4098,46935
4098,47486
4098,173628
4098,127224
4098,47485
4098,265670
4098,47209
4098,30928
4098,46481
4098,323505
4098,253437
4098,276720
4098,124565
4098,181400
4098,27040
4098,93448
4098,28806
4098,27520
4098,49750
4098,47488
4098,30725
4098,99690
4098,180203
4098,47210
4098,21031
4098,46827
4098,160731
4098,101083
4098,101080
4098,215828
4098,265669
4098,74712
4098,74681
4098,43242
4098,49740
4098,19993
4098,74713
4098,241612
4098,36377
4098,37326
4098,78386
4098,47491
4098,228375
4098,47492
4098,127421
4098,180659
4098,153187
4098,49736
4098,37325
4098,25487
4098,88245
4098,36481
4098,144894
4098,144896
4098,19992
4098,28896
4098,144897
4098,56602
4098,124564
4098,87173
4098,161883
4098,38745
4098,37302
4098,295405
4098,180658
4098,30830
4098,38261
4098,31544
4098,350995
4098,177580
4098,230351
161970,174522
161970,167849
161970,204650
146652,205283
146652,285158
146652,200090
147020,200427
147020,255584
147020,282955
147020,198025
147020,255243
147020,156755
147020,198027
147020,233899
147020,231374
147020,231376
147020,231369
147020,231370
147020,231371
147020,231372
147020,231373
147020,179025
147020,166702
147020,166707
147020,166704
147020,166708
147020,326885
147020,255240
147020,255245
147020,306504
147020,257613
147020,158957
147020,167549
147020,168401
147020,287290
147020,287286
147020,287284
147020,287289
147020,287287
147020,296450
147020,255242
147020,231021
147020,355648
147020,252679
147020,263667
147020,172403
147020,258592
147020,203074
147020,160970
147020,219507
147020,224182
147020,195557
147020,264077
147020,255244
147020,164343
147020,231375
147020,255241
147020,280383
147020,182075
147020,229721
147020,208503
147020,208501
147020,202247
147020,208502
147020,258810
147020,202862
147020,339751
147020,352237
118048,178656
118048,329281
118048,189661
118048,202453
103885,129430
103885,235606
103885,201313
103885,223423
103885,142546
103885,217973
103885,154768
103885,182370
103885,228391
103885,199451
103885,176742
103885,142545
103885,164168
103885,148259
103885,182371
103885,170728
103885,190087
103885,182369
103885,176744
103885,176820
103885,142527
103885,235607
103885,164166
103885,129432
103885,182374
103885,164169
103885,235608
103885,201310
103885,182373
103885,207581
103885,156770
103885,146757
103885,237391
103885,207580
103885,246719
103885,223421
103885,201311
103885,129433
103885,201312
103885,164165
103885,183966
103885,146766
103885,123764
103885,223422
103885,142547
103885,154767
103885,123759
103885,129431
103885,154769
103885,176819
103885,246718
103885,237192
103885,208071
103885,183967
103885,208072
103885,207582
103885,161031
103885,123755
103885,123763
103885,161032
103885,154766
34635,98663
34635,331478
34635,225880
34635,147541
34635,107576
34635,238004
34635,38876
271324,298851
271324,299220
271324,334767
271324,301519
271324,298752
274364,320416
43015,204573
43015,335926
43015,162179
43015,83404
43015,213292
43015,293240
14996,120037
14996,108422
14996,120034
14996,130427
14996,114528
14996,70712
14996,339897
14996,123217
14996,289599
14996,130183
14996,130483
14996,130399
14996,130484
14996,130485
14996,127364
14996,134118
14996,140727
14996,339602
14996,130421
14996,134079
14996,130397
14996,130423
14996,139110
14996,153997
14996,324464
14996,130422
14996,345789
14996,159347
14996,130182
14996,130398
14996,130424
14996,106637
14996,106645
14996,147938
14996,182078
14996,233891
14996,288679
14996,89848
14996,53383
14996,243684
14996,185306
14996,310711
14996,30746
14996,38454
14996,347217
14996,119897
14996,130481
14996,130482
14996,137427
14996,142110
14996,115070
14996,283595
233867,319605
233867,265375
233867,342515
233867,271874
233867,283991
233867,265377
233867,272257
233867,265376
233867,309432
233867,253324
233867,276944
233867,278207
233867,278208
233867,265374
148949,204573
148949,234191
148949,207573
148949,161224
148949,192779
148949,172505
148949,213217
148949,293240
77423,98113
77423,278303
77423,200092
77423,176058
77423,359421
77423,359420
77423,137773
77423,235553
77423,209997
77423,158969
77423,294533
77423,95338
77423,134946
77423,300131
77423,174565
77423,262558
77423,188228
77423,161216
77423,119640
77423,154417
77423,148062
77423,144287
77423,161068
77423,154452
77423,129480
77423,107933
77423,268187
77423,182785
77423,154424
77423,252890
77423,207904
77423,175949
77423,194839
77423,154423
77423,175947
77423,154416
77423,207903
77423,235550
77423,166713
77423,170362
77423,154414
77423,135064
77423,154427
77423,164663
77423,166715
77423,235552
77423,194840
77423,218784
77423,176267
77423,175950
77423,252891
77423,154426
77423,218785
77423,252889
77423,175946
77423,189948
77423,231759
77423,154425
77423,154419
77423,166711
77423,202178
77423,175951
77423,194838
77423,164662
77423,175945
77423,235551
77423,189949
77423,218783
77423,203755
77423,181306
77423,207901
77423,164664
77423,189952
77423,160425
77423,161069
77423,163672
77423,227264
77423,194841
77423,207615
77423,102875
77423,357292
77423,112064
77423,253392
77423,121900
77423,191436
77423,160464
77423,178862
77423,129413
77423,142875
77423,212142
77423,139413
77423,201875
77423,288924
77423,220139
77423,350753
77423,100092
77423,180695
77423,193154
77423,133167
77423,217403
77423,153130
77423,272393
77423,198926
77423,313550
77423,262559
77423,182930
77423,98634
77423,130715
77423,123695
77423,94288
77423,321498
77423,177163
77423,302309
77423,117929
77423,164313
77423,104139
77423,281251
77423,140917
77423,225188
77423,206259
77423,158019
77423,161217
77423,110193
77423,147723
77423,182831
77423,204091
77423,205193
77423,132020
77423,143025
77423,189625
77423,154493
77423,177608
77423,164665
77423,146574
77423,172680
77423,114351
77423,241926
77423,250767
77423,252894
77423,264752
77423,156416
77423,298693
77423,283586
244522,287988
244522,288200
287954,332613
287954,292743
104162,146570
104162,181827
104162,148979
104162,146566
104162,148977
104162,175455
104162,155680
104162,158496
104162,176443
104162,146571
104162,163978
104162,153235
104162,151430
104162,162290
104162,169468
104162,181824
104162,137842
104162,129423
104162,272230
104162,156879
104162,146569
104162,181613
104162,170959
104162,153233
104162,148980
104162,148978
104162,200784
104162,151407
104162,148981
104162,149915
104162,193219
104162,156936
104162,146567
104162,186341
104162,199884
104162,143827
104162,182235
104162,151429
104162,147622
104162,151408
104162,171315
104162,146568
104162,181826
43111,95619
9609,18034
9609,188886
254640,286086
254640,292745
254640,355604
254640,283102
254640,317124
220877,231506
220877,256951
220877,257590
220877,278814
220877,286383
220877,306920
220877,234158
220877,264018
220877,264233
217372,246431
217372,257636
217372,350883
217372,350886
82222,298077
82222,199329
82222,144485
82222,244564
82222,200200
256916,283362
256916,209574
256916,232917
256916,165023
256916,208364
256916,181084
256916,325490
283948,322454
231733,284466
231733,306634
231733,279067
231733,338349
231733,245392
150376,181307
150376,218041
